"siteID","COMID","lat","lon","huc8","HUC2","DA","CLASS","obs","name","county","FID","Precip_mmperyear","PET_mmperyear","AI","dams","NID_str","Mx_strg","Nrml_st"
"10254730",22598685,33.1989101856,-115.596937982,18100204,18,1033.299,"non-natural",9496,"ALAMO R NR NILAND CA","Imperial",2589,92.913,2795.14,30.0834113633184,0,0,0,0
"10255550",22599619,33.1046002153,-115.664503731,18100204,18,3028.5468,"non-natural",9496,"NEW R NR WESTMORLAND CA","Imperial",2590,104.335,2845.36,27.2713854411271,0,0,0,0
"10256500",22593463,33.8706507066,-116.681369756,18100201,18,28.3086,"non-natural",9496,"SNOW C NR WHITE WATER CA","Riverside",2591,393.218,2966.16,7.54329659374698,0,0,0,0
"10257550",948100389,33.9010107933,-116.621028613,18100201,18,685.4472,"non-natural",9496,"WHITEWATER R A WINDY PT NR WHITE WATER CA","Riverside",2592,211.022,3003.35,14.232402308764,0,0,0,0
"10257720",22591957,33.8442516239,-116.605266348,18100201,18,12.9411,"non-natural",9496,"CHINO CYN C BL TRAMWAY NR PALM SPRINGS CA","Riverside",2593,235.741,3049.46,12.935636991444,0,0,0,0
"10258000",22593497,33.8051730905,-116.559263025,18100201,18,44.1009,"natural",9496,"TAHQUITZ C NR PALM SPRINGS CA","Riverside",2594,274.851,2859.29,10.403054746026,0,0,0,0
"10258500",22593537,33.7450205224,-116.535603148,18100201,18,244.3446,"natural",9496,"PALM CYN C NR PALM SPRINGS CA","Riverside",2595,264.288,2794.2,10.572557210316,0,0,0,0
"10259000",22592131,33.7606730473,-116.549906971,18100201,18,23.1543,"natural",9496,"ANDREAS C NR PALM SPRINGS CA","Riverside",2596,326.561,2858.26,8.752606710538,0,0,0,0
"10259050",948100382,33.7980120161,-116.481627893,18100201,18,399.5424,"non-natural",9496,"PALM CYN WASH NR CATHEDRAL CITY CA","Riverside",2597,334.711,2689.1,8.03409508501364,1,75,75,NA
"10259100",22593529,33.7503243743,-116.422290767,18100201,18,1925.4123,"non-natural",9496,"WHITEWATER R A RANCHO MIRAGE CA","Riverside",2598,334.711,2689.1,8.03409508501364,1,75,75,NA
"10259200",22592497,33.6312773351,-116.392823775,18100201,18,81.4482,"natural",9496,"DEEP C NR PALM DESERT CA","Riverside",2599,206.69,2704.36,13.0841356621027,0,0,0,0
"10259300",22593695,33.7375656274,-116.236118255,18100201,18,2477.241,"non-natural",9496,"WHITEWATER R A INDIO CA","Riverside",2600,272.364,2746.42,10.0836380725793,4,6905,NA,NA
"10260500",22660265,34.3428212989,-117.22961408,18090208,18,355.599,"non-natural",9496,"DEEP C NR HESPERIA CA","San Bernardino",2601,446.922,2397.77,5.36507489002555,3,58986,58986,50220
"10260950",22660257,34.3402872148,-117.258130038,18090208,18,181.4904,"non-natural",9496,"WF MOJAVE R AB MOJAVE R FORKS RES NR HESPERIA CA","San Bernardino",2602,528.206,2447.95,4.63446079749189,3,78865,78865,77343
"10261500",948090919,34.5731800684,-117.320545231,18090208,18,1008.5895,"non-natural",9496,"MOJAVE R A LO NARROWS NR VICTORVILLE CA","San Bernardino",2603,407.055,2465.81,6.0576826227414,8,496651,496651,127565
"10262500",22656105,34.9070638268,-117.022768884,18090208,18,2992.941,"non-natural",9496,"MOJAVE R A BARSTOW CA","San Bernardino",2604,257.492,2616.08,10.1598496263962,8,496651,496651,127565
"10263000",948091323,35.037304843,-116.3842319,18090208,18,4122.3807,"non-natural",9496,"MOJAVE R A AFTON CA","San Bernardino",2605,226.963,2656.81,11.705916823447,8,496651,496651,127565
"10263500",22684930,34.4208441098,-117.83930751,18090206,18,59.4738,"natural",9496,"BIG ROCK C NR VALYERMO CA","Los Angeles",2606,521.179,2380.21,4.56697219189568,0,0,0,0
"10270800",20277159,37.1772050283,-118.563266669,18090102,18,36.6273,"non-natural",9496,"SF BISHOP C BL S LK NR BISHOP CA","Inyo",2607,543.265,1557.8,2.86747719805252,1,12883,12883,12883
"10270872",20277013,37.2141088966,-118.610749897,18090102,18,48.9186,"non-natural",9496,"MF BISHOP C BL LK SABRINA NR BISHOP CA","Inyo",2608,578.515,1425.71,2.4644304814914,1,8376,8376,8376
"10271200",20277761,37.35016173,-118.462766855,18090102,18,269.6841,"non-natural",9496,"BISHOP C AB PP NO 6 NR BISHOP CA","Inyo",2609,426.335,1504.82,3.5296656385237,3,21374,21374,21374
"10287145",20286396,38.0422118306,-119.172677965,18090101,18,14.8239,"non-natural",9496,"UP CONWAY D NR LEE VINING CA","Mono",2610,567.499,1368.15,2.41084125258371,0,0,0,0
"10287195",20286396,38.0425324743,-119.172417125,18090101,18,14.8239,"non-natural",9496,"LUNDY PP TAILRACE NR LEE VINING CA","Mono",2611,567.499,1368.15,2.41084125258371,0,0,0,0
"10287770",20287584,37.9359090155,-119.230909429,18090101,18,47.3328,"non-natural",9496,"LEE VINING C BL RHINEDOLLAR DAM NR LEE VINING CA","Mono",2612,675.054,1370.68,2.03047459906911,4,21357,21357,13046
"10293000",8915857,38.3277306983,-119.21484847,16050301,16,938.5272,"non-natural",9496,"E WALKER RV NR BRIDGEPORT, CA","Mono",2613,563.319,1446.21,2.56730200827595,3,100949,100949,50181
"10296000",10744424,38.379992632,-119.450424804,16050302,16,467.5041,"non-natural",9496,"W WALKER RV BLW L WALKER RV NR COLEVILLE, CA","Mono",2614,762.576,1495.49,1.96110289335096,2,1845,1845,1385
"10296500",946050152,38.5134036404,-119.449781918,16050302,16,630.9702,"non-natural",9496,"W WALKER RV NR COLEVILLE, CA","Mono",2615,739.922,1531.05,2.06920459183536,2,1845,1845,1385
"10297500",10742328,38.7279988763,-119.427809202,16050302,16,1195.1874,"non-natural",9496,"W WALKER RV AT HOYE BRG NR WELLINGTON, NV","Douglas",2616,627.774,1564.96,2.49287163851959,3,65845,65845,60985
"10301500",10736789,39.1522764622,-119.098872639,16050303,16,5544.1737,"non-natural",9496,"WALKER RV NR WABUSKA, NV","Lyon",2617,398.197,1634.26,4.10414945366238,8,167734,167734,111851
"10309000",8922339,38.8450678064,-119.706380191,16050201,16,926.1657,"non-natural",9496,"E FK CARSON RV NR GARDNERVILLE, NV","Douglas",2618,642.374,1577.15,2.45518965587026,5,6430,6430,5520
"10310000",8924041,38.7694056042,-119.833535172,16050201,16,169.9299,"non-natural",9496,"W FK CARSON RV AT WOODFORDS, CA","Alpine",2619,775.252,1533.11,1.97756342453809,5,3581,3581,2700
"10310400",8921935,38.9645510745,-119.84930832,16050201,16,10.6101,"non-natural",9496,"DAGGETT CK NR GENOA, NV","Douglas",2620,371.726,1583.12,4.25883580917127,0,0,0,0
"10310500",8920579,39.1133046956,-119.798041059,16050201,16,47.6397,"natural",9496,"CLEAR CK NR CARSON CITY, NV","Douglas",2621,368.101,1685.91,4.58002015751112,0,0,0,0
"10311000",8920583,39.1073838992,-119.712917369,16050201,16,2068.803,"non-natural",9496,"CARSON RV NR CARSON CITY, NV","Carson City",2622,582.522,1609.41,2.76283127504197,12,19361,19361,15080
"10311200",8919959,39.1760430116,-119.805639486,16050201,16,17.3007,"non-natural",9496,"ASH CYN CK NR CARSON CITY, NV","Carson City",2623,403.811,1665.8,4.12519718383105,0,0,0,0
"10311300",11432929,39.1654105823,-119.722273246,16050201,16,73.5327,"non-natural",9496,"EAGLE VALLEY CK AT CARSON CITY, NV","Carson City",2624,368.101,1685.91,4.58002015751112,0,0,0,0
"10311400",11432263,39.1811223874,-119.694890502,16050201,16,2212.8957,"non-natural",9496,"CARSON RV AT DEER RUN RD NR CARSON CITY, NV","Carson City",2625,567.551,1620.38,2.85503857803087,12,19361,19361,15080
"10312000",11432099,39.2917253053,-119.312525746,16050202,16,2780.0514,"non-natural",9496,"CARSON RV NR FORT CHURCHILL, NV","Lyon",2626,500.412,1678.67,3.35457582951648,13,20321,20321,15750
"10312150",13070812,39.4636937634,-119.046291186,16050203,16,4158.5607,"non-natural",9496,"CARSON RV BLW LAHONTAN RESERVOIR NR FALLON, NV","Churchill",2627,401.476,1724.72,4.29594795205691,13,20321,20321,15750
"10315500",10779090,41.2526595357,-115.256442483,16040101,16,1000.5057,"non-natural",9496,"MARYS RV ABV HOT SPGS CK NR DEETH, NV","Elko",2628,384.77,1557.12,4.04688515216883,0,0,0,0
"10316500",10786444,40.6906564628,-115.476795159,16040101,16,62.6976,"natural",9496,"LAMOILLE CK NR LAMOILLE, NV","Elko",2629,586.319,1637.8,2.79335992863953,0,0,0,0
"10318500",10784576,40.9363459012,-115.623815792,16040101,16,6905.5866,"non-natural",9496,"HUMBOLDT RV NR ELKO, NV","Elko",2630,391.797,1607.53,4.10296658728883,0,0,0,0
"10319900",10750253,40.6277690635,-115.730496553,16040103,16,1974.2193,"non-natural",9496,"S FK HUMBOLDT RV ABV TENMILE CK NR ELKO, NV","Elko",2631,388.978,1681.64,4.32322650638339,2,64.19,64.19,NA
"10320000",10750117,40.6851744262,-115.813269462,16040103,16,2450.4867,"non-natural",9496,"S FK HUMBOLDT RV ABV DIXIE CK NR ELKO, NV","Elko",2632,378.247,1680.74,4.44349856046446,2,64.19,64.19,NA
"10321000",10783402,40.7268620962,-116.010197751,16040101,16,10427.1669,"non-natural",9496,"HUMBOLDT RV NR CARLIN, NV","Elko",NA,NA,NA,NA,NA,NA,NA,NA
"10321950",10782370,40.8034943296,-116.199835669,16040101,16,874.5318,"non-natural",9496,"MAGGIE CK AT MAGGIE CR CYN NR CARLIN, NV","Eureka",2633,309.392,1678.19,5.42415447070383,0,0,0,0
"10322000",10782656,40.7162368734,-116.093638042,16040101,16,984.8592,"non-natural",9496,"MAGGIE CK AT CARLIN, NV","Elko",2634,313.808,1680.14,5.35403813796971,0,0,0,0
"10322150",10782696,40.7106467062,-116.125876416,16040101,16,116.9109,"non-natural",9496,"MARYS CK AT CARLIN, NV","Elko",2635,300.132,1704.45,5.67900123945464,0,0,0,0
"10322500",10782860,40.6073882039,-116.200987555,16040101,16,12170.0844,"non-natural",9496,"HUMBOLDT RV AT PALISADE, NV","Eureka",NA,NA,NA,NA,NA,NA,NA,NA
"10323425",11206810,40.7053628846,-116.531118811,16040105,16,15402.5127,"non-natural",9496,"HUMBOLDT RV AT OLD US 40 BRG AT DUNPHY, NV","Eureka",NA,NA,NA,NA,NA,NA,NA,NA
"10324500",11192063,40.8302611169,-116.588429547,16040106,16,2217.0951,"non-natural",9496,"ROCK CK NR BATTLE MOUNTAIN, NV","Eureka",2636,300.266,1711.96,5.70147802281977,0,0,0,0
"10325000",11207010,40.667367816,-116.931616093,16040105,16,18848.0367,"non-natural",9496,"HUMBOLDT RV AT BATTLE MOUNTAIN, NV","Lander",NA,NA,NA,NA,NA,NA,NA,NA
"10327500",11202414,40.9922002285,-117.31757583,16040105,16,25543.422,"non-natural",9496,"HUMBOLDT RV AT COMUS, NV","Humboldt",NA,NA,NA,NA,NA,NA,NA,NA
"10329000",11138998,41.4158221865,-117.373404373,16040109,16,2495.0601,"non-natural",9496,"L HUMBOLDT RV NR PARADISE VALLEY, NV","Humboldt",2637,330.25,1578.54,4.77983345950038,0,0,0,0
"10329500",11137442,41.5345468659,-117.417870883,16040109,16,456.0849,"natural",9496,"MARTIN CK NR PARADISE VALLEY, NV","Humboldt",2638,380.055,1504.97,3.95987422873005,0,0,0,0
"10335000",11157297,40.4674709748,-118.307448717,16040108,16,33783.642,"non-natural",9496,"HUMBOLDT RV NR RYE PATCH, NV","Pershing",NA,NA,NA,NA,NA,NA,NA,NA
"10336645",8941733,39.0518778815,-120.118517414,16050101,16,19.8864,"natural",9496,"GENERAL C NR MEEKS BAY CA","El Dorado",2639,739.202,1528.13,2.06726983963788,0,0,0,0
"10336676",8941685,39.1323866815,-120.157450735,16050101,16,25.0182,"natural",9496,"WARD C AT HWY 89 NR TAHOE PINES CA","Placer",2640,1062.03,1588.74,1.4959464421909,0,0,0,0
"10336698",8942877,39.2405929025,-119.946836531,16050101,16,19.7253,"non-natural",9496,"THIRD CK NR CRYSTAL BAY, NV","Washoe",2641,646.718,1691.45,2.61543671275579,0,0,0,0
"10336700",8942879,39.2401156619,-119.945079136,16050101,16,13.2687,"non-natural",9496,"INCLINE CK NR CRYSTAL BAY, NV","Washoe",2642,466.436,1737.76,3.72561294582751,0,0,0,0
"10336730",8942501,39.0879952627,-119.939906008,16050101,16,10.9314,"non-natural",9496,"GLENBROOK CK AT GLENBROOK, NV","Douglas",2643,403.811,1665.8,4.12519718383105,0,0,0,0
"10336780",8944453,38.9199794443,-119.972617605,16050101,16,95.1651,"non-natural",9496,"TROUT CK NR TAHOE VALLEY, CA","El Dorado",2644,662.163,1523.34,2.30055137481255,0,0,0,0
"10337500",8934074,39.1664100423,-120.144382864,16050102,16,1325.0043,"non-natural",9496,"TRUCKEE R A TAHOE CITY CA","Placer",2645,728.917,1601.66,2.19731464624916,7,743616,NA,738112
"10338500",8933876,39.3235977029,-120.234297084,16050102,16,38.655,"non-natural",9496,"DONNER C A DONNER LK NR TRUCKEE CA","Nevada",2646,1055.51,1557.27,1.47537209500621,1,11580,11580,10300
"10340500",8933736,39.3731387541,-120.131636217,16050102,16,140.1876,"non-natural",9496,"PROSSER C BL PROSSER C DAM NR TRUCKEE CA","Nevada",2647,973.565,1589.25,1.63240256171904,2,30112,30112,29880
"10343000",8933376,39.4567377083,-120.287369217,16050102,16,25.3584,"non-natural",9496,"INDEPENDENCE C NR TRUCKEE CA","Sierra",2648,975.476,1575.78,1.61539597078759,1,23870,23870,18500
"10343500",8933522,39.4314051237,-120.237977277,16050102,16,27.6759,"natural",9496,"SAGEHEN C NR TRUCKEE CA","Nevada",2649,836.421,1577.23,1.8856891445815,0,0,0,0
"10344400",8933494,39.4356217202,-120.084605704,16050102,16,378.1449,"non-natural",9496,"LITTLE TRUCKEE R AB BOCA RES NR TRUCKEE CA","Nevada",2650,973.522,1585.05,1.62816043191628,3,530470,530470,471500
"10344500",8933684,39.3867168794,-120.095228224,16050102,16,446.2659,"non-natural",9496,"LITTLE TRUCKEE R BL BOCA DAM NR TRUCKEE CA","Nevada",2651,1012.3,1583.58,1.56433863479206,4,571340,571340,504370
"10346000",8933532,39.4277501159,-120.033604807,16050102,16,2424.8592,"non-natural",9496,"TRUCKEE R A FARAD CA","Nevada",2652,807.961,1603.95,1.98518245311345,16,1377264,NA,1303242
"10348200",8932654,39.5172963793,-119.741639107,16050102,16,2744.3106,"non-natural",9496,"TRUCKEE RV NR SPARKS, NV","Washoe",2653,768.886,1622.09,2.10966255075525,18,1377747,NA,1303284
"10349300",8935822,39.3771377665,-119.743670933,16050102,16,243.5877,"non-natural",9496,"STEAMBOAT CK AT STEAMBOAT, NV","Washoe",2654,412.589,1776.85,4.30658597296583,0,0,0,0
"10350000",8932092,39.5205171378,-119.701009915,16050102,16,3245.0049,"non-natural",9496,"TRUCKEE RV AT VISTA, NV","Washoe",2655,614.187,1670.17,2.71931838348907,18,1377747,NA,1303284
"10351600",8931712,39.58557808,-119.441639531,16050102,16,4061.4957,"non-natural",9496,"TRUCKEE RV BLW DERBY DAM NR WADSWORTH, NV","Storey",2656,642.053,1699.35,2.64674411613994,19,1380247,NA,1305284
"10351700",11314309,39.7777124533,-119.337764373,16050103,16,4418.6841,"non-natural",9496,"TRUCKEE RV NR NIXON, NV","Washoe",2657,510.17,1728.24,3.3875766901229,20,1380357,NA,1305384
"10352500",11849049,41.9667073656,-117.831675663,16040201,16,575.3799,"non-natural",9496,"MCDERMITT CK NR MCDERMITT, NV","Humboldt",2658,369.449,1500.58,4.06167021699883,0,0,0,0
"10396000",24013585,42.790756232,-118.867243414,17120003,17,534.042,"natural",9496,"DONNER UND BLITZEN RIVER NR FRENCHGLEN OR","Harney",2659,600.927,1507.26,2.50822479269529,0,0,0,0
"11012500",20326431,32.5912594287,-116.525592647,18070305,18,222.2649,"non-natural",9496,"CAMPO C NR CAMPO CA","San Diego",2660,396.784,2582.06,6.50747005927658,0,0,0,0
"11014000",20334508,32.6374609674,-116.883956597,18070304,18,182.8512,"non-natural",9496,"JAMUL C NR JAMUL CA","San Diego",2661,381.124,2291.5,6.01247887826534,0,0,0,0
"11015000",20334440,32.8345760294,-116.623041342,18070304,18,126.0378,"natural",9496,"SWEETWATER R NR DESCANSO CA","San Diego",2662,476.94,2405.19,5.04296137878979,0,0,0,0
"11022200",20332986,32.8363367291,-116.900137756,18070304,18,32.7015,"non-natural",9496,"LOS COCHES C NR LAKESIDE CA","San Diego",2663,404.843,2212.13,5.46416759089326,0,0,0,0
"11022480",20331402,32.8400522168,-117.025934219,18070304,18,954.9126,"non-natural",9496,"SAN DIEGO R A MAST RD NR SANTEE CA","San Diego",2664,428.14,2259.25,5.2768954080441,8,470000,470000,385557.5
"11023000",20331516,32.7647976493,-117.16843943,18070304,18,1117.8486,"non-natural",9496,"SAN DIEGO R A FASHION VALLEY AT SAN DIEGO CA","San Diego",2665,420.957,2235.68,5.31094624866673,9,475928,475928,390375.5
"11023340",20331196,32.9421134025,-117.121600816,18070304,18,110.0295,"non-natural",9496,"LOS PENASQUITOS C NR POWAY CA","San Diego",2666,372.21,1997.1,5.36551946481825,0,0,0,0
"11025500",20330878,33.1070703351,-116.866109406,18070304,18,290.9268,"non-natural",9496,"SANTA YSABEL C NR RAMONA CA","San Diego",2667,511.976,2147.93,4.19537243933309,1,29000,29000,29000
"11028500",20330908,33.0522508498,-116.945664208,18070304,18,147.7296,"non-natural",9496,"SANTA MARIA C NR RAMONA CA","San Diego",2668,491.093,2089.29,4.25436729906555,2,432,432,247
"11042800",22547091,33.5324456741,-117.177123204,18070302,18,148.2669,"non-natural",9496,"WARM SPRINGS C NR MURRIETA CA","Riverside",2669,345.976,2256.3,6.52155062778921,2,850700,850700,800500
"11042900",948070502,33.5240747507,-117.164615596,18070302,18,69.3594,"non-natural",9496,"SANTA GERTRUDIS C NR TEMECULA CA","Riverside",2670,382.917,2200.25,5.7460232896424,0,0,0,0
"11043000",22549073,33.4800457989,-117.143618085,18070302,18,574.2036,"non-natural",9496,"MURRIETA C A TEMECULA CA","Riverside",2671,356.64,2207.23,6.18895805293854,4,913910,913910,844656
"11044000",22549075,33.4739542059,-117.142269717,18070302,18,1495.233,"non-natural",9496,"SANTA MARGARITA R NR TEMECULA CA","Riverside",2672,388.931,2309.27,5.93747991288943,5,975910,975910,895656
"11044250",22548475,33.407536649,-117.200867715,18070302,18,26.9676,"non-natural",9496,"RAINBOW C NR FALLBROOK CA","San Diego",2673,383.538,1675.72,4.36911075304142,0,0,0,0
"11044300",22548457,33.4144506816,-117.241004647,18070302,18,1576.9305,"non-natural",9496,"SANTA MARGARITA R A FPUD SUMP NR FALLBROOK CA","San Diego",2674,388.931,2309.27,5.93747991288943,5,975910,975910,895656
"11044350",22548429,33.4244867229,-117.249348822,18070302,18,51.084,"non-natural",9496,"SANDIA C NR FALLBROOK CA","San Diego",2675,333.499,2050.86,6.1495236867277,0,0,0,0
"11044800",22548441,33.4201480034,-117.320662483,18070302,18,85.6224,"non-natural",9496,"DE LUZ C NR DE LUZ CA","San Diego",2676,348.609,1586.71,4.55154628824844,1,122,122,52
"11046530",20348919,33.5025219528,-117.648101493,18070301,18,285.6573,"non-natural",9496,"SAN JUAN C AT LA NOVIA ST BR AT SAN JUAN CAPIS CA","Orange",2677,381.926,1520.47,3.9810591580568,5,8283.5,8283.5,7592.5
"11049500",22558244,34.1137144804,-117.098347329,18070203,18,543.4452,"non-natural",9496,"SCE SANTA ANA R CN AB PP3 NR MENTONE CA","San Bernardino",2678,560.495,2370.97,4.23013586205051,3,266037,266037,NA
"11051500",22558244,34.1082198718,-117.099898249,18070203,18,543.4452,"non-natural",9496,"SANTA ANA R NR MENTONE CA","San Bernardino",2679,560.495,2370.97,4.23013586205051,3,266037,266037,NA
"11051501",22558244,34.1082198718,-117.099898249,18070203,18,543.4452,"non-natural",9496,"SANTA ANA R NR MENTONE CN + CN CA","San Bernardino",2680,560.495,2370.97,4.23013586205051,3,266037,266037,NA
"11055500",22555860,34.1183701357,-117.141810405,18070203,18,44.1711,"non-natural",9496,"PLUNGE C NR EAST HIGHLANDS CA","San Bernardino",2681,628.179,2323.25,3.69838851664892,0,0,0,0
"11055800",22555756,34.1438822868,-117.188616022,18070203,18,50.6448,"non-natural",9496,"CITY C NR HIGHLAND CA","San Bernardino",2682,590.046,2373.17,4.0220084535782,0,0,0,0
"11059300",22557930,34.0661447923,-117.300554295,18070203,18,1041.6438,"non-natural",9496,"SANTA ANA R A E ST NR SAN BERNARDINO CA","San Bernardino",2683,451.108,2411.31,5.34530533708114,5,725,725,497
"11060400",22557922,34.0785275285,-117.300579475,18070203,18,499.0419,"non-natural",9496,"WARM C NR SAN BERNARDINO CA","San Bernardino",2684,581.351,2361.28,4.06171142734768,3,1229,1229,NA
"11062000",22554826,34.2124518815,-117.457601369,18070203,18,119.8161,"non-natural",9496,"LYTLE C NR FONTANA CA","San Bernardino",2685,564.168,2361.88,4.18648345882787,0,0,0,0
"11063510",22557744,34.2636388135,-117.467312728,18070203,18,151.7202,"non-natural",9496,"CAJON C BL LONE PINE C NR KEENBROOK CA","San Bernardino",2686,522.194,2388.92,4.57477489208991,0,0,0,0
"11063680",22554872,34.208307914,-117.331365185,18070203,18,14.7096,"non-natural",9496,"DEVIL CYN C NR SAN BERNARDINO CA","San Bernardino",2687,639.124,2370.71,3.70931149510893,0,0,0,0
"11066460",22563032,33.9682514102,-117.448172862,18070203,18,2194.7157,"non-natural",9496,"SANTA ANA R A MWD CROSSING CA","Riverside",2688,512.444,2356.27,4.59810242680176,18,270120,270120,NA
"11070500",22534666,33.664105403,-117.293961349,18070202,18,1764.6471,"non-natural",9496,"SAN JACINTO R NR ELSINORE CA","Riverside",2689,384.429,2456.47,6.38991855453153,12,NA,NA,NA
"11072100",22560716,33.8887880141,-117.563007216,18070203,18,2514.7899,"non-natural",9496,"TEMESCAL C AB MAIN ST A CORONA CA","Riverside",2690,386.545,2380.91,6.15946396926619,23,NA,NA,NA
"11073360",22556372,34.0038068374,-117.727150216,18070203,18,143.3799,"non-natural",9496,"CHINO C A SCHAEFER AVENUE NR CHINO CA","San Bernardino",2691,592.835,2214.52,3.73547445747974,2,12354.7,12354.7,NA
"11073495",22563070,33.9827949325,-117.599532472,18070203,18,190.3419,"non-natural",9496,"CUCAMONGA C NR MIRA LOMA CA","San Bernardino",2692,564.97,2260.87,4.00175230543215,3,1477,1477,NA
"11074000",22563116,33.8835366113,-117.645491925,18070203,18,5680.5336,"non-natural",9496,"SANTA ANA R BL PRADO DAM CA","Riverside",2693,462.654,2368.59,5.11957099690049,58,NA,NA,NA
"11075720",22527369,33.9133601747,-117.842572947,18070106,18,57.7143,"non-natural",9496,"CARBON C BL CARBON CYN DAM CA","Orange",2694,403.239,1947.62,4.82993956437745,2,12085,12085,19
"11075800",22563272,33.708449396,-117.635677951,18070203,18,32.8509,"non-natural",9496,"SANTIAGO C A MODJESKA CA","Orange",2695,441.546,2044.88,4.63118225507648,0,0,0,0
"11078000",22563212,33.7508397533,-117.9078821,18070203,18,6113.9781,"non-natural",9496,"SANTA ANA R A SANTA ANA CA","Orange",2696,448.317,2243.62,5.00453919882583,61,NA,NA,NA
"11085000",22524845,34.1123817513,-117.9696458,18070106,18,622.9854,"non-natural",9496,"SAN GABRIEL R BL SANTA FE DAM NR BALDWIN PK CA","Los Angeles",2697,582.969,2364.69,4.05628772713472,4,137475,137475,NA
"11087020",22521721,34.0337307416,-118.037930485,18070106,18,1131.291,"non-natural",9496,"SAN GABRIEL R AB WHITTIER NARROWS DAM CA","Los Angeles",2698,545.73,2275.17,4.16903963498433,15,168112,168112,NA
"11088500",22527375,33.8877288706,-117.926639912,18070106,18,60.1389,"non-natural",9496,"BREA C BL BREA DAM NR FULLERTON CA","Orange",2699,403.239,1947.62,4.82993956437745,3,15089,15089,139
"11089500",22527373,33.8958162036,-117.886338697,18070106,18,13.4325,"non-natural",9496,"FULLERTON C BL FULLERTON DAM NR BREA CA","Orange",2700,382.999,1765.98,4.61092587709106,1,240,240,217
"11097000",22515762,34.2537861752,-118.389281222,18070105,18,404.3808,"non-natural",9496,"BIG TUJUNGA C BL HANSEN DAM CA","Los Angeles",2701,521.675,2373.13,4.54905832175205,4,53817,NA,5837
"11098000",22514774,34.2220813593,-118.177682639,18070105,18,42.5439,"natural",9496,"ARROYO SECO NR PASADENA CA","Los Angeles",2702,674.022,2451.99,3.63784861621727,0,0,0,0
"11101250",22515826,34.0581599375,-118.071200731,18070105,18,227.4543,"non-natural",9496,"RIO HONDO AB WHITTIER NARROWS DAM CA","Los Angeles",2703,623.55,2323.53,3.72629299975944,9,4606,4606,NA
"11102300",22515830,34.0166092637,-118.088353318,18070105,18,1450.8828,"non-natural",9496,"RIO HONDO BL WHITTIER NARROWS DAM CA","Los Angeles",2704,544.205,2246.33,4.12772760264974,25,174568,174568,NA
"11109600",17572335,34.5230798165,-118.75743849,18070102,18,954.1143,"non-natural",9496,"PIRU CREEK ABOVE LAKE PIRU CA","Ventura",2705,466.427,2458.8,5.27156446775165,1,171000,171000,170000
"11109800",17575859,34.4595200425,-118.752433851,18070102,18,1083.51,"non-natural",9496,"PIRU CREEK BELOW SANTA FELICIA DAM CA","Ventura",2706,403.068,2511.07,6.22989173042762,2,259000,259000,257500
"11118500",948070372,34.3524079209,-119.308290899,18070101,18,488.295,"non-natural",9496,"VENTURA R NR VENTURA","Ventura",2707,593.668,2293.16,3.86269766940445,6,572722,NA,NA
"11119500",17596159,34.4012404803,-119.486517459,18060013,18,45.4086,"non-natural",9496,"CARPINTERIA C NR CARPINTERIA CA","Santa Barbara",2708,595.038,2151.8,3.61623963511574,1,40,40,40
"11119940",17596111,34.4449340081,-119.803698276,18060013,18,16.5843,"non-natural",9496,"MARIA YGNACIO C A UNIVERSITY DRIVE NR GOLETA CA","Santa Barbara",2709,654.429,1887.62,2.88437706764217,0,0,0,0
"11120000",17595429,34.4246069812,-119.811775652,18060013,18,50.5818,"non-natural",9496,"ATASCADERO C NR GOLETA CA","Santa Barbara",2710,654.429,1887.62,2.88437706764217,0,0,0,0
"11123000",17610919,34.5244824451,-119.687455912,18060010,18,559.8981,"non-natural",9496,"SANTA YNEZ R BL GIBRALTAR DAM NR SANTA BARBARA CA","Santa Barbara",2711,626.055,2275.17,3.6341375757721,3,19733,19733,16197
"11123500",17611449,34.5439002797,-119.864736524,18060010,18,718.8966,"non-natural",9496,"SANTA YNEZ R BL LOS LAURLS CYN NR SNTA YNEZ CA","Santa Barbara",2712,623.819,2154.91,3.45438340287808,3,19733,19733,16197
"11124500",17611425,34.5963237974,-119.908486579,18060010,18,192.3345,"natural",9496,"SANTA CRUZ C NR SANTA YNEZ CA","Santa Barbara",2713,621.494,2279.3,3.66745294403486,0,0,0,0
"11132500",17609017,34.5885957,-120.40882399,18060010,18,122.7978,"non-natural",9496,"SALSIPUEDES C NR LOMPOC CA","Santa Barbara",2714,468.513,1877.93,4.0082772516451,0,0,0,0
"11133000",948060325,34.6371742796,-120.424597524,18060010,18,2015.6607,"non-natural",9496,"SANTA YNEZ R A NARROWS NR LOMPOC CA","Santa Barbara",2715,567.349,2011.08,3.54469647430418,5,230475,230475,191039
"11136800",17633130,35.0214479028,-120.228371839,18060007,18,2200.2255,"non-natural",9496,"CUYAMA R BL BUCKHORN CYN NR SANTA MARIA CA","San Luis Obispo",2716,411.815,2409.16,5.85010259461166,0,0,0,0
"11140000",17625349,34.8939560291,-120.306243435,18060008,18,1220.7123,"non-natural",9496,"SISQUOC R NR GAREY","Santa Barbara",2717,493.071,2367.24,4.80101243025852,0,0,0,0
"11141280",8193647,35.235533584,-120.472466237,18060006,18,56.1222,"natural",9496,"LOPEZ C NR ARROYO GRANDE CA","San Luis Obispo",2718,607.751,1827.68,3.00728423318102,0,0,0,0
